N_STATES,SEED,LL,AIC,BIC,MIN_COUNT,CONVERGED,VALID
2,941880,15243.4,-30460.8,-30386.07,312,True,True
2,941893,15242.5,-30458.99,-30384.26,304,True,True
2,942113,15242.5,-30458.99,-30384.26,304,True,True
2,942223,15244.35,-30462.7,-30387.97,334,True,True
2,942391,15243.0,-30459.99,-30385.26,311,True,True
2,942420,15244.21,-30462.43,-30387.7,319,True,True
2,942487,15243.8,-30461.59,-30386.86,319,True,True
2,942694,15242.51,-30459.01,-30384.28,304,True,True
2,942825,15245.59,-30465.19,-30390.46,338,True,True
2,942854,15242.5,-30458.99,-30384.26,304,True,True
2,943168,15244.45,-30462.9,-30388.17,334,True,True
2,943338,15243.78,-30461.55,-30386.82,319,True,True
2,943433,15243.25,-30460.5,-30385.77,311,True,True
2,943512,15243.71,-30461.41,-30386.68,315,True,True
2,943625,15243.5,-30461.0,-30386.27,312,True,True
2,943694,15243.82,-30461.64,-30386.91,319,True,True
2,943751,15243.7,-30461.4,-30386.67,315,True,True
2,944265,15240.88,-30455.75,-30381.02,332,True,True
2,944387,15242.5,-30459.01,-30384.28,304,True,True
2,944514,15244.51,-30463.01,-30388.28,334,True,True
2,944565,15242.74,-30459.47,-30384.74,305,True,True
2,944596,15242.5,-30458.99,-30384.26,304,True,True
2,944831,15243.57,-30461.14,-30386.41,312,True,True
2,944942,15242.5,-30458.99,-30384.26,304,True,True
2,945047,15242.5,-30458.99,-30384.26,304,True,True
2,945092,15248.31,-30470.61,-30395.88,394,True,True
2,945215,15242.5,-30458.99,-30384.26,304,True,True
2,945266,15244.32,-30462.64,-30387.91,334,True,True
2,945354,15242.5,-30458.99,-30384.26,304,True,True
2,945415,15242.8,-30459.59,-30384.86,305,True,True
2,945516,15243.14,-30460.27,-30385.54,311,True,True
2,945720,15243.18,-30460.35,-30385.62,311,True,True
2,945749,15243.37,-30460.74,-30386.01,312,True,True
2,946101,15242.57,-30459.15,-30384.42,304,True,True
2,946123,15243.85,-30461.71,-30386.98,319,True,True
2,946211,15242.5,-30458.99,-30384.26,304,True,True
2,946495,15242.65,-30459.31,-30384.58,304,True,True
2,946786,15243.43,-30460.85,-30386.12,312,True,True
2,946974,15242.53,-30459.06,-30384.33,304,True,True
2,947013,15244.43,-30462.85,-30388.12,334,True,True
2,947052,15242.53,-30459.06,-30384.33,304,True,True
2,947098,15243.65,-30461.3,-30386.57,315,True,True
2,947171,15243.15,-30460.31,-30385.58,311,True,True
2,947263,15244.37,-30462.74,-30388.01,334,True,True
2,947276,15242.71,-30459.43,-30384.7,304,True,True
2,947692,15244.09,-30462.19,-30387.46,319,True,True
2,947800,15242.5,-30458.99,-30384.26,304,True,True
2,947850,15244.24,-30462.48,-30387.75,319,True,True
2,948247,15246.47,-30466.93,-30392.2,355,True,True
2,948393,15242.83,-30459.67,-30384.94,311,True,True
2,948436,15243.04,-30460.09,-30385.36,311,True,True
2,948614,15242.5,-30458.99,-30384.26,304,True,True
2,949128,15244.63,-30463.26,-30388.53,334,True,True
2,949236,15243.3,-30460.6,-30385.87,311,True,True
2,949299,15243.66,-30461.32,-30386.6,312,True,True
2,949340,15242.5,-30459.01,-30384.28,304,True,True
2,949364,15242.59,-30459.18,-30384.45,304,True,True
2,949372,15243.97,-30461.93,-30387.2,319,True,True
2,949388,15243.53,-30461.06,-30386.33,312,True,True
2,949469,15244.44,-30462.88,-30388.15,334,True,True
2,949583,15243.11,-30460.22,-30385.49,311,True,True
2,949677,15244.23,-30462.46,-30387.73,334,True,True
2,949787,15244.04,-30462.07,-30387.34,319,True,True
2,949855,15243.49,-30460.98,-30386.25,312,True,True
2,949947,15242.5,-30458.99,-30384.26,304,True,True
2,950045,15242.5,-30458.99,-30384.26,304,True,True
2,950282,15243.86,-30461.73,-30387.0,319,True,True
2,950391,15242.56,-30459.11,-30384.38,304,True,True
2,950744,15242.5,-30458.99,-30384.26,304,True,True
2,950790,15242.6,-30459.19,-30384.46,304,True,True
2,950857,15244.37,-30462.73,-30388.0,334,True,True
2,950937,15244.53,-30463.06,-30388.33,334,True,True
2,950976,15243.67,-30461.35,-30386.62,315,True,True
2,950994,15242.5,-30458.99,-30384.26,304,True,True
2,951114,15243.64,-30461.28,-30386.55,315,True,True
2,951176,15242.5,-30458.99,-30384.26,304,True,True
2,951475,15242.5,-30458.99,-30384.26,304,True,True
2,951511,15243.56,-30461.12,-30386.39,315,True,True
2,951566,15245.56,-30465.13,-30390.4,338,True,True
2,951624,15244.09,-30462.19,-30387.46,319,True,True
2,951700,15243.38,-30460.76,-30386.03,312,True,True
2,951776,15243.63,-30461.26,-30386.53,315,True,True
2,951886,15242.5,-30458.99,-30384.26,304,True,True
2,952064,15242.5,-30458.99,-30384.26,304,True,True
2,952070,15243.26,-30460.52,-30385.79,311,True,True
2,952273,15242.5,-30458.99,-30384.26,304,True,True
2,952406,15242.5,-30458.99,-30384.26,304,True,True
2,952471,15242.5,-30458.99,-30384.26,304,True,True
2,952889,15244.42,-30462.85,-30388.12,334,True,True
2,953007,15242.53,-30459.05,-30384.32,304,True,True
2,953083,15244.39,-30462.78,-30388.05,334,True,True
2,953114,15243.03,-30460.06,-30385.33,311,True,True
2,953140,15242.5,-30458.99,-30384.26,304,True,True
2,953369,15242.58,-30459.15,-30384.42,304,True,True
2,953446,15242.63,-30459.27,-30384.54,304,True,True
2,953472,15243.81,-30461.61,-30386.88,319,True,True
2,953568,15242.5,-30458.99,-30384.26,304,True,True
2,953607,15244.89,-30463.77,-30389.04,334,True,True
2,953764,15242.5,-30458.99,-30384.26,304,True,True
2,953769,15243.42,-30460.84,-30386.11,312,True,True
2,953817,15242.74,-30459.48,-30384.75,305,True,True
2,953866,15242.98,-30459.95,-30385.22,311,True,True
2,953898,15242.5,-30458.99,-30384.26,304,True,True
2,953904,15243.19,-30460.37,-30385.64,311,True,True
2,953991,15244.17,-30462.35,-30387.62,319,True,True
2,954036,15245.02,-30464.04,-30389.31,337,True,True
2,954065,15242.5,-30458.99,-30384.26,304,True,True
2,954174,15247.24,-30468.49,-30393.76,371,True,True
2,954283,15242.5,-30458.99,-30384.26,304,True,True
2,954284,15243.97,-30461.93,-30387.2,319,True,True
2,954377,15243.09,-30460.18,-30385.45,311,True,True
2,954492,15244.4,-30462.8,-30388.07,334,True,True
2,954554,15243.8,-30461.6,-30386.87,319,True,True
2,954647,15243.93,-30461.86,-30387.13,319,True,True
2,954744,15240.26,-30454.51,-30379.78,313,True,True
2,954770,15243.28,-30460.56,-30385.83,311,True,True
2,954806,15242.5,-30458.99,-30384.26,304,True,True
2,954819,15242.5,-30458.99,-30384.26,304,True,True
2,954831,15243.39,-30460.79,-30386.06,312,True,True
2,954886,15243.8,-30461.59,-30386.86,319,True,True
2,954988,15243.37,-30460.74,-30386.01,312,True,True
2,955032,15243.22,-30460.44,-30385.71,311,True,True
2,955111,15243.21,-30460.43,-30385.7,311,True,True
2,955270,15242.5,-30458.99,-30384.26,304,True,True
2,955416,15242.5,-30458.99,-30384.26,304,True,True
2,955739,15243.02,-30460.04,-30385.31,311,True,True
2,955939,15244.45,-30462.89,-30388.16,334,True,True
2,956103,15242.56,-30459.12,-30384.39,304,True,True
2,956217,15242.82,-30459.64,-30384.91,311,True,True
2,956362,15243.22,-30460.45,-30385.72,311,True,True
2,956516,15242.5,-30458.99,-30384.26,304,True,True
2,956560,15242.96,-30459.93,-30385.2,311,True,True
2,956886,15242.5,-30458.99,-30384.26,304,True,True
2,957016,15243.19,-30460.38,-30385.65,311,True,True
2,957019,15242.59,-30459.18,-30384.45,304,True,True
2,957125,15242.5,-30458.99,-30384.26,304,True,True
2,957443,15244.06,-30462.12,-30387.39,319,True,True
2,957634,15243.42,-30460.85,-30386.12,312,True,True
2,957702,15242.57,-30459.13,-30384.4,304,True,True
2,957752,15242.81,-30459.62,-30384.89,311,True,True
2,957896,15243.45,-30460.91,-30386.18,312,True,True
2,957902,15243.97,-30461.93,-30387.2,319,True,True
2,957936,15244.02,-30462.05,-30387.32,319,True,True
2,957973,15243.96,-30461.92,-30387.19,319,True,True
2,958337,15242.95,-30459.89,-30385.16,311,True,True
2,958459,15242.5,-30458.99,-30384.26,304,True,True
2,958899,15242.5,-30458.99,-30384.26,304,True,True
2,959347,15244.19,-30462.38,-30387.65,319,True,True
2,959360,15243.2,-30460.4,-30385.67,311,True,True
2,959398,15242.5,-30458.99,-30384.26,304,True,True
2,959437,15243.53,-30461.06,-30386.33,312,True,True
2,959486,15243.95,-30461.91,-30387.18,319,True,True
2,959494,15244.01,-30462.03,-30387.3,319,True,True
2,959604,15244.51,-30463.03,-30388.3,334,True,True
2,959616,15244.67,-30463.34,-30388.61,334,True,True
2,959686,15242.64,-30459.29,-30384.56,304,True,True
2,960021,15243.16,-30460.32,-30385.59,311,True,True
2,960023,15244.59,-30463.17,-30388.44,334,True,True
2,960096,15242.61,-30459.23,-30384.5,304,True,True
2,960296,15244.03,-30462.07,-30387.34,319,True,True
2,960360,15243.4,-30460.8,-30386.07,312,True,True
2,960419,15244.21,-30462.42,-30387.69,319,True,True
2,960511,15244.5,-30463.0,-30388.27,334,True,True
2,960700,15243.81,-30461.63,-30386.9,319,True,True
2,960821,15242.5,-30458.99,-30384.26,304,True,True
2,960898,15242.5,-30458.99,-30384.26,304,True,True
2,960904,15242.5,-30458.99,-30384.26,304,True,True
2,960985,15243.71,-30461.42,-30386.69,312,True,True
2,961035,15242.51,-30459.02,-30384.29,304,True,True
2,961305,15243.32,-30460.65,-30385.92,311,True,True
2,961312,15242.51,-30459.03,-30384.3,304,True,True
2,961561,15243.04,-30460.08,-30385.35,311,True,True
2,961570,15242.5,-30458.99,-30384.26,304,True,True
2,961621,15244.26,-30462.52,-30387.79,319,True,True
2,961783,15242.5,-30458.99,-30384.26,304,True,True
2,961847,15243.23,-30460.47,-30385.74,311,True,True
2,961985,15244.72,-30463.43,-30388.7,334,True,True
2,962059,15242.99,-30459.99,-30385.26,311,True,True
2,962065,15242.5,-30458.99,-30384.26,304,True,True
2,962110,15242.99,-30459.98,-30385.25,311,True,True
2,962139,15242.5,-30458.99,-30384.26,304,True,True
2,962228,15243.43,-30460.87,-30386.14,312,True,True
2,962500,15243.16,-30460.31,-30385.58,311,True,True
2,962501,15242.83,-30459.67,-30384.94,311,True,True
2,962679,15244.29,-30462.57,-30387.84,319,True,True
2,962997,15243.57,-30461.15,-30386.42,315,True,True
2,963003,15244.36,-30462.72,-30387.99,334,True,True
2,963045,15244.59,-30463.17,-30388.44,334,True,True
2,963134,15243.81,-30461.61,-30386.88,319,True,True
2,963486,15242.88,-30459.76,-30385.03,311,True,True
2,963587,15243.17,-30460.34,-30385.61,311,True,True
2,963643,15242.53,-30459.05,-30384.32,304,True,True
2,963805,15242.55,-30459.11,-30384.38,304,True,True
2,963818,15244.32,-30462.65,-30387.92,319,True,True
2,963855,15243.41,-30460.83,-30386.1,312,True,True
2,964128,15242.5,-30458.99,-30384.26,304,True,True
2,964291,15243.92,-30461.84,-30387.11,319,True,True
2,964302,15242.5,-30458.99,-30384.26,304,True,True
2,964573,15242.5,-30458.99,-30384.26,304,True,True
2,964593,15242.62,-30459.24,-30384.51,304,True,True
2,964800,15242.56,-30459.12,-30384.39,304,True,True
2,964845,15247.04,-30468.08,-30393.35,363,True,True
2,965004,15244.31,-30462.62,-30387.89,334,True,True
2,965046,15242.5,-30458.99,-30384.26,304,True,True
2,965173,15242.63,-30459.27,-30384.54,304,True,True
2,965440,15242.5,-30458.99,-30384.26,304,True,True
2,965486,15243.14,-30460.29,-30385.56,311,True,True
2,965506,15247.99,-30469.98,-30395.25,376,True,True
2,965682,15242.5,-30458.99,-30384.26,304,True,True
2,965720,15242.51,-30459.01,-30384.28,304,True,True
2,965808,15242.5,-30458.99,-30384.26,304,True,True
2,965840,15242.98,-30459.96,-30385.23,311,True,True
2,965877,15244.66,-30463.32,-30388.59,334,True,True
2,965996,15240.74,-30455.48,-30380.75,332,True,True
2,966041,15244.45,-30462.9,-30388.17,334,True,True
2,966076,15240.84,-30455.67,-30380.94,332,True,True
2,966086,15244.45,-30462.89,-30388.16,334,True,True
2,966452,15242.61,-30459.21,-30384.48,304,True,True
2,966531,15243.84,-30461.68,-30386.95,319,True,True
2,966803,15243.75,-30461.5,-30386.77,319,True,True
2,967070,15243.23,-30460.47,-30385.74,311,True,True
2,967085,15243.74,-30461.48,-30386.75,319,True,True
2,967088,15244.0,-30462.01,-30387.28,319,True,True
2,967283,15242.5,-30458.99,-30384.26,304,True,True
2,967352,15243.45,-30460.9,-30386.17,312,True,True
2,967544,15242.5,-30458.99,-30384.26,304,True,True
2,967641,15243.71,-30461.42,-30386.69,315,True,True
2,967665,15243.09,-30460.18,-30385.45,311,True,True
2,967961,15242.5,-30458.99,-30384.26,304,True,True
2,968169,15243.88,-30461.76,-30387.03,319,True,True
2,968241,15244.47,-30462.95,-30388.22,334,True,True
2,968314,15243.82,-30461.64,-30386.91,319,True,True
2,968374,15244.1,-30462.2,-30387.47,319,True,True
2,968448,15242.73,-30459.46,-30384.73,305,True,True
2,968552,15243.7,-30461.39,-30386.66,315,True,True
2,968750,15243.93,-30461.86,-30387.13,319,True,True
2,968780,15242.5,-30458.99,-30384.26,304,True,True
2,968811,15243.88,-30461.75,-30387.02,319,True,True
2,968894,15242.54,-30459.08,-30384.35,304,True,True
2,969114,15243.01,-30460.02,-30385.29,311,True,True
2,969127,15243.72,-30461.44,-30386.71,315,True,True
2,969334,15242.5,-30458.99,-30384.26,304,True,True
2,969360,15242.5,-30458.99,-30384.26,304,True,True
2,969385,15242.5,-30458.99,-30384.26,304,True,True
2,969545,15242.5,-30458.99,-30384.26,304,True,True
2,969903,15242.5,-30458.99,-30384.26,304,True,True
2,970028,15244.25,-30462.5,-30387.77,334,True,True
2,970235,15242.5,-30458.99,-30384.26,304,True,True
2,970252,15242.5,-30458.99,-30384.26,304,True,True
2,970356,15242.5,-30458.99,-30384.26,304,True,True
2,970402,15243.05,-30460.1,-30385.37,311,True,True
2,970545,15243.14,-30460.27,-30385.54,311,True,True
2,970555,15242.99,-30459.97,-30385.24,311,True,True
2,970818,15244.64,-30463.29,-30388.56,334,True,True
2,970978,15244.23,-30462.47,-30387.74,319,True,True
2,971080,15243.89,-30461.79,-30387.06,319,True,True
2,971122,15243.86,-30461.72,-30386.99,319,True,True
2,971142,15242.5,-30458.99,-30384.26,304,True,True
2,971279,15244.14,-30462.27,-30387.54,319,True,True
2,971329,15243.76,-30461.52,-30386.79,319,True,True
2,971480,15244.15,-30462.3,-30387.57,319,True,True
2,971592,15243.71,-30461.43,-30386.7,312,True,True
2,971669,15244.06,-30462.11,-30387.38,319,True,True
2,971677,15242.64,-30459.29,-30384.56,304,True,True
2,971754,15244.09,-30462.17,-30387.44,319,True,True
2,972042,15243.4,-30460.79,-30386.06,312,True,True
2,972059,15242.5,-30458.99,-30384.26,304,True,True
2,972269,15244.23,-30462.47,-30387.74,319,True,True
2,972288,15243.64,-30461.27,-30386.54,312,True,True
2,972469,15244.19,-30462.39,-30387.66,319,True,True
2,972496,15244.46,-30462.92,-30388.19,334,True,True
2,972497,15242.5,-30458.99,-30384.26,304,True,True
2,972596,15244.35,-30462.69,-30387.96,334,True,True
2,973049,15240.48,-30454.96,-30380.23,317,True,True
2,973164,15244.53,-30463.06,-30388.33,334,True,True
2,973200,15242.57,-30459.13,-30384.4,304,True,True
2,973291,15242.5,-30458.99,-30384.26,304,True,True
2,973341,15243.07,-30460.15,-30385.42,311,True,True
2,973536,15242.95,-30459.91,-30385.18,311,True,True
2,973610,15243.29,-30460.58,-30385.85,311,True,True
2,974100,15244.33,-30462.65,-30387.92,334,True,True
2,974340,15242.5,-30458.99,-30384.26,304,True,True
2,974370,15244.11,-30462.22,-30387.49,319,True,True
2,974491,15242.5,-30459.01,-30384.28,304,True,True
2,974567,15243.5,-30460.99,-30386.26,312,True,True
2,974584,15243.81,-30461.62,-30386.89,319,True,True
2,974699,15243.32,-30460.64,-30385.91,311,True,True
2,974821,15243.56,-30461.12,-30386.39,312,True,True
2,974964,15242.86,-30459.72,-30384.99,311,True,True
2,975088,15242.6,-30459.2,-30384.47,304,True,True
2,975124,15246.36,-30466.72,-30391.99,355,True,True
2,975207,15242.92,-30459.85,-30385.12,311,True,True
2,975231,15243.97,-30461.93,-30387.2,319,True,True
2,975324,15242.5,-30458.99,-30384.26,304,True,True
2,975373,15243.81,-30461.61,-30386.88,319,True,True
2,975523,15240.79,-30455.58,-30380.85,332,True,True
2,975622,15244.31,-30462.63,-30387.9,319,True,True
2,975797,15243.56,-30461.13,-30386.4,312,True,True
2,975941,15243.82,-30461.63,-30386.9,319,True,True
2,975998,15244.53,-30463.07,-30388.34,334,True,True
2,976103,15244.77,-30463.53,-30388.8,334,True,True
2,976189,15243.41,-30460.82,-30386.09,312,True,True
2,976348,15242.61,-30459.22,-30384.49,304,True,True
2,976371,15243.62,-30461.24,-30386.51,315,True,True
2,976491,15242.81,-30459.62,-30384.89,311,True,True
2,976522,15244.46,-30462.93,-30388.2,334,True,True
2,976912,15242.6,-30459.19,-30384.46,304,True,True
2,976921,15242.5,-30458.99,-30384.26,304,True,True
2,977139,15242.5,-30458.99,-30384.26,304,True,True
2,977252,15242.5,-30458.99,-30384.26,304,True,True
2,977292,15242.89,-30459.78,-30385.06,311,True,True
2,977526,15243.88,-30461.75,-30387.02,316,True,True
2,977538,15242.5,-30458.99,-30384.26,304,True,True
2,977563,15242.5,-30458.99,-30384.26,304,True,True
2,977644,15245.57,-30465.13,-30390.4,338,True,True
2,977693,15244.67,-30463.33,-30388.6,334,True,True
2,977844,15244.06,-30462.13,-30387.4,319,True,True
2,977999,15242.5,-30458.99,-30384.26,304,True,True
2,978328,15242.5,-30458.99,-30384.26,304,True,True
2,978331,15242.61,-30459.22,-30384.49,304,True,True
2,978553,15243.23,-30460.47,-30385.74,311,True,True
2,978569,15242.5,-30458.99,-30384.26,304,True,True
2,978618,15242.5,-30458.99,-30384.26,304,True,True
2,978888,15244.02,-30462.05,-30387.32,319,True,True
2,978946,15242.5,-30458.99,-30384.26,304,True,True
2,979124,15243.5,-30461.0,-30386.27,312,True,True
2,979265,15244.41,-30462.82,-30388.09,334,True,True
2,979315,15240.79,-30455.59,-30380.86,332,True,True
2,979367,15242.5,-30458.99,-30384.26,304,True,True
2,979457,15242.5,-30458.99,-30384.26,304,True,True
2,979564,15243.14,-30460.28,-30385.55,311,True,True
2,979640,15243.38,-30460.76,-30386.03,312,True,True
2,979868,15242.5,-30458.99,-30384.26,304,True,True
2,980049,15244.11,-30462.23,-30387.5,319,True,True
2,980105,15244.64,-30463.27,-30388.54,334,True,True
2,980128,15242.33,-30458.66,-30383.93,334,True,True
2,980211,15244.57,-30463.13,-30388.4,334,True,True
2,980242,15243.68,-30461.36,-30386.63,315,True,True
2,980311,15242.5,-30458.99,-30384.26,304,True,True
2,980371,15242.86,-30459.72,-30384.99,311,True,True
2,980445,15242.5,-30458.99,-30384.26,304,True,True
2,980488,15242.5,-30458.99,-30384.26,304,True,True
2,980550,15242.5,-30458.99,-30384.26,304,True,True
2,980657,15244.56,-30463.12,-30388.39,334,True,True
2,980733,15243.82,-30461.64,-30386.91,319,True,True
2,980756,15242.5,-30458.99,-30384.26,304,True,True
2,980989,15242.58,-30459.15,-30384.42,304,True,True
2,981121,15243.13,-30460.25,-30385.52,311,True,True
2,981205,15243.12,-30460.23,-30385.5,311,True,True
2,981308,15242.5,-30458.99,-30384.26,304,True,True
2,981367,15243.43,-30460.86,-30386.13,312,True,True
2,981483,15242.5,-30458.99,-30384.26,304,True,True
2,981492,15242.82,-30459.63,-30384.9,311,True,True
2,981495,15242.82,-30459.65,-30384.92,311,True,True
2,981521,15245.93,-30465.87,-30391.14,338,True,True
2,981812,15242.5,-30458.99,-30384.26,304,True,True
2,981822,15242.58,-30459.17,-30384.44,304,True,True
2,982027,15243.31,-30460.63,-30385.9,311,True,True
2,982056,15240.8,-30455.6,-30380.87,332,True,True
2,982392,15243.41,-30460.83,-30386.1,312,True,True
2,982544,15243.57,-30461.14,-30386.41,315,True,True
2,982562,15242.64,-30459.28,-30384.55,304,True,True
2,982733,15244.11,-30462.23,-30387.5,324,True,True
2,982804,15242.56,-30459.13,-30384.4,304,True,True
2,982805,15243.85,-30461.7,-30386.97,319,True,True
2,982822,15243.68,-30461.36,-30386.63,312,True,True
2,982837,15243.94,-30461.88,-30387.15,319,True,True
2,982882,15243.78,-30461.57,-30386.84,319,True,True
2,982982,15245.19,-30464.37,-30389.64,337,True,True
2,983375,15243.44,-30460.88,-30386.15,312,True,True
2,983422,15242.5,-30459.0,-30384.27,304,True,True
2,983463,15240.6,-30455.2,-30380.47,332,True,True
2,983563,15244.4,-30462.8,-30388.07,334,True,True
2,983710,15242.5,-30458.99,-30384.26,304,True,True
2,983867,15242.5,-30458.99,-30384.26,304,True,True
2,983918,15243.47,-30460.93,-30386.2,312,True,True
